row_id,timestamp,consensus,node_count,network_latency_ms,tx_throughput_tps,energy_joules_per_min,security_risk_score,vehicle_count,vehicle_count_variability,fault_tolerance_requirement,notes
2043,2025-10-23T13:58:18.854419,Raft,29,156.24,1.0,448.71,0.1526,144,3.43,0.6139,
2044,2025-10-23T13:58:18.854419,PBFT,15,241.61,1.0,646.62,0.2094,144,3.43,0.7577,
2045,2025-10-23T13:58:18.854419,HotStuff,9,51.71,1.0,402.31,0.1068,144,3.43,0.682,
2046,2025-10-23T13:59:18.854419,PoW,17,187.83,93.06,1309967.71,0.1059,160,4.6,0.3798,
2047,2025-10-23T13:59:18.854419,PoS,6,73.58,376.36,124405.88,0.1367,160,4.6,0.4137,
2048,2025-10-23T13:59:18.854419,Raft,29,181.57,2324.79,1129975.36,0.1162,160,4.6,0.5674,
2049,2025-10-23T13:59:18.854419,PBFT,14,104.32,1257.05,885296.2,0.1601,160,4.6,0.7388,
2050,2025-10-23T13:59:18.854419,HotStuff,10,126.05,4695.58,2270543.3,0.1166,160,4.6,0.7144,
2051,2025-10-23T14:00:18.854419,PoW,17,463.76,149.55,1198326.36,0.178,171,15.13,0.4398,
2052,2025-10-23T14:00:18.854419,PoS,6,193.94,1.0,375.37,0.2107,171,15.13,0.448,
2053,2025-10-23T14:00:18.854419,Raft,29,106.59,1347.85,653673.13,0.2283,171,15.13,0.5945,
2054,2025-10-23T14:00:18.854419,PBFT,14,154.95,1.0,592.51,0.2733,171,15.13,0.783,
2055,2025-10-23T14:00:18.854419,HotStuff,9,55.51,1.0,502.55,0.1877,171,15.13,0.7845,
2056,2025-10-23T14:01:18.854419,PoW,17,751.23,101.31,1326670.96,0.1305,134,11.14,0.402,
2057,2025-10-23T14:01:18.854419,PoS,6,147.03,102.87,33558.39,0.2383,134,11.14,0.4337,
2058,2025-10-23T14:01:18.854419,Raft,30,131.0,1857.08,1034572.72,0.1765,134,11.14,0.5647,
2059,2025-10-23T14:01:18.854419,PBFT,14,179.87,1278.76,1102603.41,0.2252,134,11.14,0.7695,
2060,2025-10-23T14:01:18.854419,HotStuff,9,133.41,1.0,246.2,0.1655,134,11.14,0.7152,
2061,2025-10-23T14:02:18.854419,PoW,16,404.47,161.61,1880873.41,0.1775,165,12.85,0.4214,
2062,2025-10-23T14:02:18.854419,PoS,6,197.63,1.0,327.14,0.2171,165,12.85,0.4658,
2063,2025-10-23T14:02:18.854419,Raft,30,107.51,3803.97,1564245.96,0.2561,165,12.85,0.6473,
2064,2025-10-23T14:02:18.854419,PBFT,14,232.57,253.16,170418.21,0.2693,165,12.85,0.7378,
2065,2025-10-23T14:02:18.854419,HotStuff,9,121.02,1.0,378.19,0.1774,165,12.85,0.7501,
2066,2025-10-23T14:03:18.854419,PoW,16,600.92,1.0,11544.03,0.1811,113,10.48,0.3756,
2067,2025-10-23T14:03:18.854419,PoS,6,25.97,477.18,132995.24,0.2131,113,10.48,0.4341,
2068,2025-10-23T14:03:18.854419,Raft,30,144.27,1.0,291.92,0.1752,113,10.48,0.5938,
2069,2025-10-23T14:03:18.854419,PBFT,14,250.46,1.0,805.3,0.2411,113,10.48,0.7527,
2070,2025-10-23T14:03:18.854419,HotStuff,9,162.77,2334.5,632633.55,0.1704,113,10.48,0.7645,attack_detected
2071,2025-10-23T14:04:18.854419,PoW,16,343.55,62.35,610093.22,0.2262,183,21.33,0.4199,
2072,2025-10-23T14:04:18.854419,PoS,6,94.16,427.59,171810.64,0.2846,183,21.33,0.4752,
2073,2025-10-23T14:04:18.854419,Raft,29,108.95,1.0,274.18,0.2439,183,21.33,0.5889,
2074,2025-10-23T14:04:18.854419,PBFT,15,180.45,614.09,373162.03,0.317,183,21.33,0.7851,
2075,2025-10-23T14:04:18.854419,HotStuff,10,79.45,1596.89,747335.79,0.2745,183,21.33,0.806,
2076,2025-10-23T14:05:18.854419,PoW,15,759.5,1.0,14947.02,0.2422,147,24.82,0.4038,
2077,2025-10-23T14:05:18.854419,PoS,5,118.84,98.28,37713.56,0.3109,147,24.82,0.46,
2078,2025-10-23T14:05:18.854419,Raft,29,106.82,650.96,346328.38,0.2924,147,24.82,0.6351,
2079,2025-10-23T14:05:18.854419,PBFT,15,80.38,375.0,269282.95,0.3234,147,24.82,0.7691,
2080,2025-10-23T14:05:18.854419,HotStuff,10,93.0,1.81,594.66,0.2643,147,24.82,0.7824,
2081,2025-10-23T14:06:18.854419,PoW,16,602.43,1.0,11148.63,0.1674,85,11.13,0.3799,
2082,2025-10-23T14:06:18.854419,PoS,4,112.73,537.67,161294.26,0.1885,85,11.13,0.4149,
2083,2025-10-23T14:06:18.854419,Raft,28,18.05,1457.81,616799.66,0.1774,85,11.13,0.5867,
2084,2025-10-23T14:06:18.854419,PBFT,15,246.32,926.34,1032998.42,0.2186,85,11.13,0.7684,
2085,2025-10-23T14:06:18.854419,HotStuff,11,83.33,1021.28,580769.89,0.1907,85,11.13,0.7547,
2086,2025-10-23T14:07:18.854419,PoW,16,483.07,79.96,938199.38,0.076,100,2.7,0.4067,
2087,2025-10-23T14:07:18.854419,PoS,5,52.67,151.65,52013.78,0.1527,100,2.7,0.422,
2088,2025-10-23T14:07:18.854419,Raft,29,105.88,1.0,577.23,0.1308,100,2.7,0.5514,
2089,2025-10-23T14:07:18.854419,PBFT,16,309.2,1205.82,726882.42,0.1624,100,2.7,0.7315,
2090,2025-10-23T14:07:18.854419,HotStuff,12,150.39,514.43,244448.42,0.0844,100,2.7,0.7271,
2091,2025-10-23T14:08:18.854419,PoW,15,531.1,167.56,2131403.65,0.072,142,1.0,0.388,
2092,2025-10-23T14:08:18.854419,PoS,5,180.13,1.0,420.75,0.1243,142,1.0,0.3834,
2093,2025-10-23T14:08:18.854419,Raft,29,146.81,1.0,364.72,0.136,142,1.0,0.5778,
2094,2025-10-23T14:08:18.854419,PBFT,17,261.31,1.0,793.77,0.1503,142,1.0,0.7537,
2095,2025-10-23T14:08:18.854419,HotStuff,12,129.27,1023.13,219485.27,0.0816,142,1.0,0.7116,
2096,2025-10-23T14:09:18.854419,PoW,14,431.36,1.0,4814.88,0.1541,94,11.24,0.3999,
2097,2025-10-23T14:09:18.854419,PoS,5,59.34,1.0,413.11,0.211,94,11.24,0.4058,
2098,2025-10-23T14:09:18.854419,Raft,30,130.06,2347.28,976830.68,0.2209,94,11.24,0.6148,
2099,2025-10-23T14:09:18.854419,PBFT,16,50.91,1450.36,1348780.33,0.2098,94,11.24,0.7861,
2100,2025-10-23T14:09:18.854419,HotStuff,13,105.64,125.22,62099.63,0.1593,94,11.24,0.7035,
2101,2025-10-23T14:10:18.854419,PoW,14,537.98,34.71,372468.75,0.1313,161,5.12,0.4078,
2102,2025-10-23T14:10:18.854419,PoS,6,119.61,618.99,268200.9,0.1667,161,5.12,0.4423,
2103,2025-10-23T14:10:18.854419,Raft,30,98.89,1.0,400.35,0.1221,161,5.12,0.601,
2104,2025-10-23T14:10:18.854419,PBFT,16,369.94,256.85,197300.01,0.1886,161,5.12,0.7601,
2105,2025-10-23T14:10:18.854419,HotStuff,14,161.13,279.69,109421.48,0.1338,161,5.12,0.7358,
2106,2025-10-23T14:11:18.854419,PoW,14,632.86,1.0,5619.85,0.254,169,22.66,0.4389,
2107,2025-10-23T14:11:18.854419,PoS,6,180.14,401.98,103616.84,0.288,169,22.66,0.4293,
2108,2025-10-23T14:11:18.854419,Raft,30,108.56,3659.09,2240214.61,0.288,169,22.66,0.5956,
2109,2025-10-23T14:11:18.854419,PBFT,16,263.38,1114.07,1050630.24,0.3148,169,22.66,0.7968,
2110,2025-10-23T14:11:18.854419,HotStuff,14,142.59,378.45,161288.46,0.241,169,22.66,0.7377,
2111,2025-10-23T14:12:18.854419,PoW,14,538.31,21.48,124956.31,0.259,130,25.48,0.4599,
2112,2025-10-23T14:12:18.854419,PoS,6,150.7,789.02,231763.17,0.3643,130,25.48,0.4858,
2113,2025-10-23T14:12:18.854419,Raft,30,59.26,3349.14,1657383.12,0.3323,130,25.48,0.6354,
2114,2025-10-23T14:12:18.854419,PBFT,16,246.49,1402.52,906336.85,0.3474,130,25.48,0.7902,
2115,2025-10-23T14:12:18.854419,HotStuff,14,20.76,1.0,635.76,0.2964,130,25.48,0.7705,
2116,2025-10-23T14:13:18.854419,PoW,14,252.66,204.93,1438175.46,0.0574,141,1.0,0.3927,
2117,2025-10-23T14:13:18.854419,PoS,6,152.12,26.6,8055.67,0.1002,141,1.0,0.421,
2118,2025-10-23T14:13:18.854419,Raft,30,98.56,1377.39,438237.84,0.0962,141,1.0,0.565,
2119,2025-10-23T14:13:18.854419,PBFT,16,165.61,1441.72,1276094.86,0.1471,141,1.0,0.7182,
2120,2025-10-23T14:13:18.854419,HotStuff,14,142.29,1.0,391.04,0.0909,141,1.0,0.7053,
2121,2025-10-23T14:14:18.854419,PoW,14,581.53,1.0,11586.28,0.1016,130,5.32,0.3659,
2122,2025-10-23T14:14:18.854419,PoS,6,134.22,46.06,10112.37,0.1845,130,5.32,0.4351,
2123,2025-10-23T14:14:18.854419,Raft,29,94.09,2586.19,870382.73,0.1406,130,5.32,0.5435,
2124,2025-10-23T14:14:18.854419,PBFT,15,265.99,450.1,415646.06,0.1866,130,5.32,0.734,
2125,2025-10-23T14:14:18.854419,HotStuff,14,76.23,1.0,403.78,0.1309,130,5.32,0.7055,
2126,2025-10-23T14:15:18.854419,PoW,14,396.25,172.76,1103602.07,0.1792,105,12.74,0.4156,
2127,2025-10-23T14:15:18.854419,PoS,7,101.07,1.0,250.35,0.1918,105,12.74,0.4145,
2128,2025-10-23T14:15:18.854419,Raft,29,57.26,1.0,626.65,0.1513,105,12.74,0.5497,
2129,2025-10-23T14:15:18.854419,PBFT,14,196.39,1.0,843.99,0.2494,105,12.74,0.7647,
2130,2025-10-23T14:15:18.854419,HotStuff,14,104.02,680.89,201337.69,0.1404,105,12.74,0.7115,
2131,2025-10-23T14:16:18.854419,PoW,14,5.0,127.95,1104419.22,0.1336,122,10.09,0.3866,
2132,2025-10-23T14:16:18.854419,PoS,7,79.44,386.57,143950.34,0.2148,122,10.09,0.4464,
2133,2025-10-23T14:16:18.854419,Raft,29,25.16,223.78,97040.19,0.2203,122,10.09,0.5942,
2134,2025-10-23T14:16:18.854419,PBFT,14,236.74,1.0,894.45,0.1962,122,10.09,0.7395,
2135,2025-10-23T14:16:18.854419,HotStuff,15,79.46,5029.54,1921327.21,0.1794,122,10.09,0.7486,
2136,2025-10-23T14:17:18.854419,PoW,13,653.64,78.9,854957.23,0.1573,144,13.07,0.4329,
2137,2025-10-23T14:17:18.854419,PoS,7,197.18,255.19,74873.05,0.2474,144,13.07,0.4521,
2138,2025-10-23T14:17:18.854419,Raft,29,103.01,1.0,486.33,0.2205,144,13.07,0.5642,
2139,2025-10-23T14:17:18.854419,PBFT,13,316.65,1.0,776.26,0.2195,144,13.07,0.7509,
2140,2025-10-23T14:17:18.854419,HotStuff,15,26.25,822.47,507841.84,0.182,144,13.07,0.756,
2141,2025-10-23T14:18:18.854419,PoW,13,634.78,71.97,724636.54,0.22,189,17.81,0.4564,
2142,2025-10-23T14:18:18.854419,PoS,6,187.48,1.0,414.33,0.2539,189,17.81,0.4603,
2143,2025-10-23T14:18:18.854419,Raft,28,63.19,1.0,384.99,0.2489,189,17.81,0.5969,
2144,2025-10-23T14:18:18.854419,PBFT,12,269.64,511.23,271793.37,0.2739,189,17.81,0.8073,
2145,2025-10-23T14:18:18.854419,HotStuff,14,150.18,3690.67,1691682.0,0.2081,189,17.81,0.7334,
2146,2025-10-23T14:19:18.854419,PoW,13,444.68,1.0,12078.19,0.2161,128,19.28,0.4132,
2147,2025-10-23T14:19:18.854419,PoS,5,104.23,433.66,143025.3,0.2935,128,19.28,0.4466,node_join
2148,2025-10-23T14:19:18.854419,Raft,27,59.76,2525.96,1041377.23,0.2279,128,19.28,0.6198,
2149,2025-10-23T14:19:18.854419,PBFT,11,162.76,1.0,714.89,0.2978,128,19.28,0.7736,
2150,2025-10-23T14:19:18.854419,HotStuff,14,153.22,1510.21,615574.55,0.255,128,19.28,0.7748,
2151,2025-10-23T14:20:18.854419,PoW,14,361.89,113.4,1411789.59,0.1428,133,9.5,0.3959,
2152,2025-10-23T14:20:18.854419,PoS,6,178.65,278.86,76533.91,0.1799,133,9.5,0.4365,
2153,2025-10-23T14:20:18.854419,Raft,27,50.14,870.58,362188.61,0.1846,133,9.5,0.5779,
2154,2025-10-23T14:20:18.854419,PBFT,12,262.53,169.3,141882.9,0.2063,133,9.5,0.7351,
2155,2025-10-23T14:20:18.854419,HotStuff,13,85.96,1560.92,675065.75,0.1405,133,9.5,0.7242,
2156,2025-10-23T14:21:18.854419,PoW,15,633.04,1.0,9104.09,0.1404,169,9.2,0.4018,
2157,2025-10-23T14:21:18.854419,PoS,5,157.67,442.16,86430.44,0.2281,169,9.2,0.382,
2158,2025-10-23T14:21:18.854419,Raft,28,139.95,1.0,635.79,0.1662,169,9.2,0.5648,
2159,2025-10-23T14:21:18.854419,PBFT,13,241.83,1.0,1236.9,0.2366,169,9.2,0.7356,
2160,2025-10-23T14:21:18.854419,HotStuff,14,59.66,1.0,611.04,0.1893,169,9.2,0.7605,
2161,2025-10-23T14:22:18.854419,PoW,15,588.34,118.44,1264857.85,0.0729,206,2.17,0.3961,
2162,2025-10-23T14:22:18.854419,PoS,5,65.84,191.74,70234.83,0.1723,206,2.17,0.4215,
2163,2025-10-23T14:22:18.854419,Raft,28,5.0,1.0,414.1,0.1503,206,2.17,0.5643,
2164,2025-10-23T14:22:18.854419,PBFT,12,265.59,1.0,721.36,0.1996,206,2.17,0.7715,
2165,2025-10-23T14:22:18.854419,HotStuff,14,150.1,1.0,422.5,0.0968,206,2.17,0.7278,
2166,2025-10-23T14:23:18.854419,PoW,15,396.36,1.0,11053.51,0.1079,153,4.01,0.3857,
2167,2025-10-23T14:23:18.854419,PoS,6,167.51,1.0,385.96,0.1563,153,4.01,0.4384,
2168,2025-10-23T14:23:18.854419,Raft,29,77.39,880.18,432390.92,0.0823,153,4.01,0.5777,
2169,2025-10-23T14:23:18.854419,PBFT,11,271.74,1.0,613.26,0.1687,153,4.01,0.7493,
2170,2025-10-23T14:23:18.854419,HotStuff,15,131.9,2304.4,1158022.21,0.1017,153,4.01,0.749,
2171,2025-10-23T14:24:18.854419,PoW,16,407.54,1.0,11651.57,0.1228,153,10.86,0.4327,
2172,2025-10-23T14:24:18.854419,PoS,6,112.62,235.59,70399.14,0.1928,153,10.86,0.4382,
2173,2025-10-23T14:24:18.854419,Raft,29,64.34,1.0,536.92,0.1722,153,10.86,0.5861,
2174,2025-10-23T14:24:18.854419,PBFT,11,195.13,83.74,77570.68,0.2315,153,10.86,0.7568,
2175,2025-10-23T14:24:18.854419,HotStuff,15,186.48,1.0,345.72,0.1234,153,10.86,0.7375,
2176,2025-10-23T14:25:18.854419,PoW,16,174.65,12.86,123199.99,0.2912,122,33.6,0.4489,
2177,2025-10-23T14:25:18.854419,PoS,6,28.84,1.0,423.81,0.4166,122,33.6,0.4831,
2178,2025-10-23T14:25:18.854419,Raft,29,85.62,1830.71,976178.7,0.3674,122,33.6,0.6081,
2179,2025-10-23T14:25:18.854419,PBFT,12,189.76,113.25,86604.75,0.3824,122,33.6,0.796,
2180,2025-10-23T14:25:18.854419,HotStuff,16,72.96,1.0,641.6,0.3275,122,33.6,0.793,
2181,2025-10-23T14:26:18.854419,PoW,16,574.18,116.89,965094.52,0.1069,169,4.41,0.4134,
2182,2025-10-23T14:26:18.854419,PoS,6,119.66,122.1,37897.65,0.1785,169,4.41,0.4322,
2183,2025-10-23T14:26:18.854419,Raft,30,122.95,1.0,429.95,0.1192,169,4.41,0.6062,
2184,2025-10-23T14:26:18.854419,PBFT,13,408.25,187.91,193615.24,0.1397,169,4.41,0.7452,
2185,2025-10-23T14:26:18.854419,HotStuff,17,52.29,1641.37,812165.14,0.129,169,4.41,0.7633,
2186,2025-10-23T14:27:18.854419,PoW,16,701.9,25.18,330839.8,0.2852,93,27.58,0.4941,
2187,2025-10-23T14:27:18.854419,PoS,7,129.43,252.24,77917.4,0.3156,93,27.58,0.44,
2188,2025-10-23T14:27:18.854419,Raft,31,131.87,2470.34,768870.17,0.3264,93,27.58,0.643,
2189,2025-10-23T14:27:18.854419,PBFT,14,218.97,490.25,372033.79,0.3623,93,27.58,0.7847,
2190,2025-10-23T14:27:18.854419,HotStuff,16,57.0,1042.0,358398.5,0.2807,93,27.58,0.7902,
2191,2025-10-23T14:28:18.854419,PoW,16,376.24,1.0,8047.34,0.139,150,7.62,0.3422,
2192,2025-10-23T14:28:18.854419,PoS,8,208.8,1.0,439.83,0.2029,150,7.62,0.4036,
2193,2025-10-23T14:28:18.854419,Raft,31,88.79,4783.42,3389957.64,0.1465,150,7.62,0.5711,
2194,2025-10-23T14:28:18.854419,PBFT,14,345.39,232.1,181946.09,0.1982,150,7.62,0.7459,
2195,2025-10-23T14:28:18.854419,HotStuff,16,105.07,4354.96,1942382.74,0.147,150,7.62,0.7333,
2196,2025-10-23T14:29:18.854419,PoW,16,80.07,1.0,9741.86,0.2076,135,16.55,0.4307,
2197,2025-10-23T14:29:18.854419,PoS,9,179.93,1.0,335.77,0.246,135,16.55,0.4508,
2198,2025-10-23T14:29:18.854419,Raft,31,207.72,911.36,501961.72,0.2221,135,16.55,0.589,
2199,2025-10-23T14:29:18.854419,PBFT,14,348.96,202.53,186438.66,0.2524,135,16.55,0.7433,
2200,2025-10-23T14:29:18.854419,HotStuff,15,5.0,2592.39,1567676.46,0.2089,135,16.55,0.7752,
2201,2025-10-23T14:30:18.854419,PoW,16,473.62,105.02,730560.75,0.2646,136,27.07,0.4277,
2202,2025-10-23T14:30:18.854419,PoS,8,71.91,201.59,50883.12,0.354,136,27.07,0.4772,
2203,2025-10-23T14:30:18.854419,Raft,32,173.35,597.33,237248.39,0.3392,136,27.07,0.6011,
2204,2025-10-23T14:30:18.854419,PBFT,14,235.79,32.2,29818.48,0.3646,136,27.07,0.7942,
2205,2025-10-23T14:30:18.854419,HotStuff,15,94.28,1581.73,817385.84,0.2823,136,27.07,0.7983,
2206,2025-10-23T14:31:18.854419,PoW,17,564.64,1.0,6578.42,0.1301,95,6.17,0.3839,
2207,2025-10-23T14:31:18.854419,PoS,9,192.8,146.8,43276.05,0.1796,95,6.17,0.3807,
2208,2025-10-23T14:31:18.854419,Raft,32,119.34,1.0,605.41,0.1416,95,6.17,0.5929,
2209,2025-10-23T14:31:18.854419,PBFT,14,153.68,652.52,542331.41,0.2272,95,6.17,0.7532,
2210,2025-10-23T14:31:18.854419,HotStuff,16,66.88,6450.98,2669861.96,0.0977,95,6.17,0.7256,
2211,2025-10-23T14:32:18.854419,PoW,17,479.93,37.23,419346.44,0.0998,147,5.95,0.395,
2212,2025-10-23T14:32:18.854419,PoS,9,191.18,92.52,41259.82,0.1784,147,5.95,0.4364,
2213,2025-10-23T14:32:18.854419,Raft,31,85.88,3562.97,2250008.24,0.124,147,5.95,0.5693,
2214,2025-10-23T14:32:18.854419,PBFT,14,403.79,94.17,80201.03,0.1732,147,5.95,0.7294,
2215,2025-10-23T14:32:18.854419,HotStuff,15,74.63,476.26,223257.87,0.0961,147,5.95,0.7237,
2216,2025-10-23T14:33:18.854419,PoW,16,705.94,1.0,12430.78,0.1823,196,16.29,0.4223,
2217,2025-10-23T14:33:18.854419,PoS,9,211.31,1.0,461.72,0.1955,196,16.29,0.4456,
2218,2025-10-23T14:33:18.854419,Raft,31,92.0,1.0,384.02,0.2296,196,16.29,0.5952,
2219,2025-10-23T14:33:18.854419,PBFT,14,239.15,1.0,879.77,0.2687,196,16.29,0.8186,
2220,2025-10-23T14:33:18.854419,HotStuff,14,135.19,203.33,96979.59,0.2072,196,16.29,0.7758,
2221,2025-10-23T14:34:18.854419,PoW,16,932.76,1.0,9321.31,0.0596,132,1.0,0.3841,
2222,2025-10-23T14:34:18.854419,PoS,8,162.53,457.15,133364.03,0.1046,132,1.0,0.3628,
2223,2025-10-23T14:34:18.854419,Raft,31,109.18,3522.3,2021071.15,0.1324,132,1.0,0.5591,
2224,2025-10-23T14:34:18.854419,PBFT,15,65.18,1.0,784.43,0.1508,132,1.0,0.7457,
2225,2025-10-23T14:34:18.854419,HotStuff,13,74.08,586.02,268532.26,0.086,132,1.0,0.719,
2226,2025-10-23T14:35:18.854419,PoW,15,556.67,1.0,10461.42,0.1567,103,13.24,0.3766,
2227,2025-10-23T14:35:18.854419,PoS,8,77.93,1.0,304.6,0.27,103,13.24,0.4079,
2228,2025-10-23T14:35:18.854419,Raft,31,72.92,1999.75,992823.44,0.2083,103,13.24,0.5587,
2229,2025-10-23T14:35:18.854419,PBFT,16,197.33,1174.51,1051941.32,0.2336,103,13.24,0.7125,
2230,2025-10-23T14:35:18.854419,HotStuff,13,122.35,1.0,486.54,0.2093,103,13.24,0.7353,
2231,2025-10-23T14:36:18.854419,PoW,15,285.83,52.96,745192.83,0.0756,93,3.73,0.3509,
2232,2025-10-23T14:36:18.854419,PoS,8,188.51,757.76,285922.06,0.1637,93,3.73,0.4303,
2233,2025-10-23T14:36:18.854419,Raft,31,80.61,1.0,471.03,0.152,93,3.73,0.5414,
2234,2025-10-23T14:36:18.854419,PBFT,16,215.43,419.05,273896.37,0.1886,93,3.73,0.7234,
2235,2025-10-23T14:36:18.854419,HotStuff,14,74.79,1.0,497.64,0.104,93,3.73,0.7082,
2236,2025-10-23T14:37:18.854419,PoW,15,358.07,2.27,22030.12,0.1423,94,7.24,0.3841,
2237,2025-10-23T14:37:18.854419,PoS,8,138.76,456.43,182834.49,0.1977,94,7.24,0.4486,
2238,2025-10-23T14:37:18.854419,Raft,30,190.87,2700.98,1042448.84,0.1246,94,7.24,0.583,
2239,2025-10-23T14:37:18.854419,PBFT,17,224.92,1.0,738.35,0.2305,94,7.24,0.7701,
2240,2025-10-23T14:37:18.854419,HotStuff,14,96.15,1465.86,583892.75,0.1778,94,7.24,0.7956,
2241,2025-10-23T14:38:18.854419,PoW,15,410.79,1.0,17278.44,0.1371,173,7.17,0.3865,
2242,2025-10-23T14:38:18.854419,PoS,8,188.06,1.0,267.93,0.1724,173,7.17,0.4163,
2243,2025-10-23T14:38:18.854419,Raft,31,116.2,1.0,361.67,0.1508,173,7.17,0.5777,
2244,2025-10-23T14:38:18.854419,PBFT,17,400.1,519.89,490013.47,0.1587,173,7.17,0.7372,
2245,2025-10-23T14:38:18.854419,HotStuff,13,179.16,1.0,492.17,0.1143,173,7.17,0.7514,
2246,2025-10-23T14:39:18.854419,PoW,14,435.98,1.0,10541.52,0.1237,84,4.78,0.3582,
2247,2025-10-23T14:39:18.854419,PoS,8,167.16,684.03,215081.2,0.1747,84,4.78,0.4344,
2248,2025-10-23T14:39:18.854419,Raft,30,76.56,2107.44,686063.6,0.1299,84,4.78,0.529,
2249,2025-10-23T14:39:18.854419,PBFT,17,41.98,668.06,651285.81,0.1772,84,4.78,0.7368,
2250,2025-10-23T14:39:18.854419,HotStuff,13,65.4,1.0,602.81,0.1227,84,4.78,0.718,
2251,2025-10-23T14:40:18.854419,PoW,14,515.14,1.0,6456.22,0.1174,118,5.56,0.4076,
2252,2025-10-23T14:40:18.854419,PoS,9,164.78,70.9,25065.66,0.1763,118,5.56,0.4161,
2253,2025-10-23T14:40:18.854419,Raft,30,17.73,771.24,234686.41,0.1456,118,5.56,0.5392,
2254,2025-10-23T14:40:18.854419,PBFT,17,76.26,1.0,795.94,0.1701,118,5.56,0.736,
2255,2025-10-23T14:40:18.854419,HotStuff,13,70.57,2378.84,1545398.53,0.1323,118,5.56,0.7246,
2256,2025-10-23T14:41:18.854419,PoW,14,446.84,1.0,9034.24,0.1569,114,13.17,0.3851,
2257,2025-10-23T14:41:18.854419,PoS,9,117.69,150.7,54513.01,0.2479,114,13.17,0.4177,
2258,2025-10-23T14:41:18.854419,Raft,29,88.37,1.0,559.21,0.221,114,13.17,0.5897,
2259,2025-10-23T14:41:18.854419,PBFT,17,148.89,1364.14,1183919.16,0.2727,114,13.17,0.7507,
2260,2025-10-23T14:41:18.854419,HotStuff,13,108.07,1.0,530.37,0.1667,114,13.17,0.7283,
2261,2025-10-23T14:42:18.854419,PoW,14,470.01,91.6,1350594.05,0.2331,134,21.35,0.406,
2262,2025-10-23T14:42:18.854419,PoS,8,126.06,315.67,114009.92,0.2961,134,21.35,0.4464,
2263,2025-10-23T14:42:18.854419,Raft,30,92.99,5304.8,3051914.26,0.2868,134,21.35,0.6165,congestion_event
2264,2025-10-23T14:42:18.854419,PBFT,17,94.87,1.0,717.96,0.3173,134,21.35,0.7586,
2265,2025-10-23T14:42:18.854419,HotStuff,13,65.56,1.0,479.7,0.2315,134,21.35,0.768,
2266,2025-10-23T14:43:18.854419,PoW,14,459.46,221.95,1620523.35,0.1076,131,3.45,0.3922,
2267,2025-10-23T14:43:18.854419,PoS,9,202.81,225.41,89338.57,0.1313,131,3.45,0.4035,
2268,2025-10-23T14:43:18.854419,Raft,30,116.28,1752.83,1143104.95,0.1106,131,3.45,0.5564,
2269,2025-10-23T14:43:18.854419,PBFT,18,249.7,531.08,464242.46,0.2147,131,3.45,0.7389,
2270,2025-10-23T14:43:18.854419,HotStuff,13,82.64,662.27,391776.9,0.094,131,3.45,0.7412,
2271,2025-10-23T14:44:18.854419,PoW,14,278.02,95.25,730028.86,0.197,131,14.29,0.4378,
2272,2025-10-23T14:44:18.854419,PoS,8,108.65,1.0,372.05,0.2193,131,14.29,0.4541,
2273,2025-10-23T14:44:18.854419,Raft,29,122.17,1.0,324.66,0.2259,131,14.29,0.5471,
2274,2025-10-23T14:44:18.854419,PBFT,18,414.51,960.59,947769.86,0.2707,131,14.29,0.7627,
2275,2025-10-23T14:44:18.854419,HotStuff,13,117.2,1.0,307.58,0.2313,131,14.29,0.7407,
2276,2025-10-23T14:45:18.854419,PoW,14,448.18,1.0,10133.24,0.1458,123,13.21,0.397,node_leave
2277,2025-10-23T14:45:18.854419,PoS,8,210.16,1.0,263.61,0.2284,123,13.21,0.4189,
2278,2025-10-23T14:45:18.854419,Raft,29,84.91,1.0,439.99,0.1861,123,13.21,0.5444,
2279,2025-10-23T14:45:18.854419,PBFT,18,206.43,342.85,336235.37,0.2217,123,13.21,0.8052,
2280,2025-10-23T14:45:18.854419,HotStuff,13,136.63,656.04,220405.51,0.1872,123,13.21,0.7327,
2281,2025-10-23T14:46:18.854419,PoW,14,440.15,1.0,6410.57,0.2207,109,22.73,0.4243,
2282,2025-10-23T14:46:18.854419,PoS,8,144.66,1.0,295.76,0.3073,109,22.73,0.4581,
2283,2025-10-23T14:46:18.854419,Raft,30,99.86,1.0,364.5,0.2948,109,22.73,0.6343,
2284,2025-10-23T14:46:18.854419,PBFT,19,429.51,5.27,6610.16,0.3084,109,22.73,0.7927,
2285,2025-10-23T14:46:18.854419,HotStuff,13,85.51,1.0,638.94,0.2494,109,22.73,0.7747,
2286,2025-10-23T14:47:18.854419,PoW,13,568.28,50.47,476992.27,0.1563,96,12.66,0.3984,
2287,2025-10-23T14:47:18.854419,PoS,8,142.0,210.02,72603.72,0.2248,96,12.66,0.4336,
2288,2025-10-23T14:47:18.854419,Raft,30,51.07,1891.23,1012338.13,0.217,96,12.66,0.5985,
2289,2025-10-23T14:47:18.854419,PBFT,18,302.15,594.05,493855.35,0.2376,96,12.66,0.7286,
2290,2025-10-23T14:47:18.854419,HotStuff,13,108.15,1.0,433.03,0.1846,96,12.66,0.7722,
2291,2025-10-23T14:48:18.854419,PoW,13,824.03,53.0,397023.15,0.1719,105,13.11,0.3974,
2292,2025-10-23T14:48:18.854419,PoS,9,108.93,1.0,328.08,0.2146,105,13.11,0.4198,
